,LONGITUDE,LATITUDE
373,104.18231759522331,-57.430728041608674
374,103.71860054137613,-57.44525424644066
375,103.25453665078476,-57.45807692942828
376,102.79016879424825,-57.46919405416329
377,102.32554003528757,-57.47860385251219
378,101.86069360318088,-57.4863048260019
379,101.39567286573865,-57.4922957469965
380,100.93052130186055,-57.49657565966315
381,100.46528247391721,-57.49914388072495
382,100.00000000000001,-57.5
383,99.53471752608282,-57.49914388072495
384,99.06947869813948,-57.49657565966315
385,98.60432713426138,-57.4922957469965
386,98.13930639681915,-57.4863048260019
387,97.67445996471247,-57.47860385251219
388,97.20983120575178,-57.46919405416329
389,96.74546334921527,-57.45807692942828
390,96.2813994586239,-57.44525424644066
391,95.81768240477673,-57.430728041608674
392,95.35435483908797,-57.414500618023375
393,94.89145916726636,-57.396574543663284
394,94.42903752337638,-57.37695264939892
395,93.96713174431974,-57.35563802680071
396,93.50578334477458,-57.33263402575433
397,93.0450334926281,-57.30794425188782
398,92.58492298493731,-57.281572563814734
399,92.12549222445114,-57.25352307019853
400,91.666781196725,-57.22380012664315
401,91.20882944785814,-57.192408332415276
402,90.75167606288167,-57.15935252700389
403,90.29535964482386,-57.12463778652299
404,89.83991829447719,-57.088269419963694
405,89.38538959088996,-57.05025296530183
406,88.93181057260347,-57.01059418546764
407,88.47921771965339,-56.969299064184156
408,88.02764693635278,-56.92637380168099
409,87.5771335348714,-56.88182481029047
410,87.12771221962467,-56.835658709933085
411,86.67941707248349,-56.7878823234993
412,86.23228153881381,-56.73850267213482
413,85.78633841435358,-56.687526970436544
414,85.34161983293235,-56.63496262156641
415,84.89815725503671,-56.58081721229026
416,84.45598145722383,-56.52509850794895
417,84.0151225223823,-56.467814447368966
418,83.57560983083877,-56.408973137719464
419,83.13747205230662,-56.348582849323
420,82.70073713867131,-56.28665201042694
421,82.26543231760576,-56.22318920194219
422,81.83158408700704,-56.15820315215645
423,81.39921821024474,-56.09170273142838
424,80.96835971220972,-56.02369694686922
425,80.53903287615047,-55.95419493701865
426,80.11126124128349,-55.88320596652067
427,79.68506760116246,-55.81073942080589
428,79.2604740027902,-55.73680480078626
429,78.83750174645627,-55.66141171756765
430,78.41617138628203,-55.58456988718625
431,77.99650273145451,-55.50628912537385
432,77.57851484812889,-55.426579342357435
433,77.16222606197974,-55.34545053769788
434,76.74765396137943,-55.2629127951727
435,76.33481540118261,-55.178976277707214
436,75.92372650709424,-55.09365122235867
437,75.51440268059896,-55.006947935357445
438,75.106858604429,-54.918876787208866
439,74.70110824854743,-54.82944820786003
440,74.2971648766237,-54.7386726819345
441,73.89504105297782,-54.646560744038354
442,73.49474864997006,-54.55312297414073
443,73.09629885581253,-54.45836999303149
444,72.69970218277929,-54.36231245785885
445,72.30496847579181,-54.26496105774911
446,71.91210692135668,-54.16632650951089
447,71.52112605683247,-54.06641955342586
448,71.13203378000347,-53.96525094912759
449,70.74483735893772,-53.86283147157029
450,70.35954344210734,-53.759171907088756
451,69.97615806874985,-53.65428304955078
452,69.5946866794489,-53.54817569660306
453,69.21513412691397,-53.440860646011465
454,68.8375046869386,-53.33234869209637
455,68.46180206951759,-53.22265062226354
