,LONGITUDE,LATITUDE
564,-83.11370275453709,-62.79238549121092
565,-83.7972562791223,-62.82426058180656
566,-84.48240116382466,-62.85282259813521
567,-85.16896702420402,-62.878057582861935
568,-85.85678123726935,-62.89995315707023
569,-86.54566920143853,-62.918498543785894
570,-87.23545460428596,-62.93368458858517
571,-87.925959697075,-62.94550377719456
572,-88.61700557502446,-62.953950250002094
573,-89.30841246221401,-62.95901981341363
574,-90.0,-62.96070994800241
575,-90.69158753778595,-62.95901981341363
576,-91.38299442497554,-62.953950250002094
577,-92.074040302925,-62.94550377719456
578,-92.764545395714,-62.93368458858517
579,-93.45433079856141,-62.918498543785894
580,-94.14321876273065,-62.89995315707023
581,-94.83103297579598,-62.878057582861935
582,-95.51759883617534,-62.85282259813521
583,-96.20274372087766,-62.82426058180656
584,-96.88629724546286,-62.79238549121092
585,-97.56809151526915,-62.75721283576736
586,-98.24796136702507,-62.71875964795081
587,-98.92574460003232,-62.67704445169659
588,-99.60128219617665,-62.63208722837442
589,-100.27441852810361,-62.583909380476115
590,-100.94500155497254,-62.53253369316958
591,-101.6128830052866,-62.4779842938768
592,-102.27791854637799,-62.420286610039454
593,-102.9399679402133,-62.35946732523914
594,-103.59889518526508,-62.29555433384223
595,-104.25456864428077,-62.22857669434074
596,-104.90686115785894,-62.158564581561585
597,-105.55565014382245,-62.08554923791566
598,-106.20081768245295,-62.00956292385691
599,-106.84225058772336,-61.93063886771909
600,-107.47984046473248,-61.84881121509435
601,-108.11348375360963,-61.76411497791416
602,-108.74308176021567,-61.67658598338719
603,-109.36854067402065,-61.586260822944396
604,-109.98977157358638,-61.49317680133426
605,-110.60669042012535,-61.39737188600514
606,-111.21921803964555,-61.298884656904185
607,-111.82728009422233,-61.19775425681476
608,-112.43080704296618,-61.094020342346745
609,-113.0297340932754,-60.98772303568579
610,-113.62400114298178,-60.87890287719966
611,-114.21355271400645,-60.76760077899119
612,-114.79833787815181,-60.65385797947986
613,-115.37831017565775,-60.53771599908477
614,-115.95342752714849,-60.419216597074715
615,-116.52365213959202,-60.29840172964245
616,-117.08895040688456,-60.17531350925267
617,-117.64929280566118,-60.049994165305776
618,-118.20465378691893,-59.92248600615223
619,-118.75501166402164,-59.79283138248537
620,-119.30034849763656,-59.66107265213366
621,-119.84064997813087,-59.52725214626755
622,-120.37590530593548,-59.3914121370298
623,-120.90610707035647,-59.25359480659265
624,-121.4312511272931,-59.113842217640155
625,-121.95133647629252,-58.97219628526882
626,-122.46636513734828,-58.82869875029608
627,-122.97634202781975,-58.68339115396064
628,-123.4812748398275,-58.53631481399664
629,-123.98117391844929,-58.38751080205917
630,-124.47605214101841,-58.23701992247595
631,-124.96592479779957,-58.08488269229736
632,-125.45080947429216,-57.93113932261497
633,-125.93072593538744,-57.77582970111606
634,-126.40569601158292,-57.61899337584055
635,-126.87574348743358,-57.460669540104874
636,-127.34089399239953,-57.30089701855632
637,-127.80117489422837,-57.13971425432055
638,-128.25661519499093,-56.97715929720405
639,-128.707245429871,-56.813269792912884
640,-129.1530975687927,-56.648082973249075
641,-129.594204920951,-56.48163564724522
642,-130.0306020422987,-56.313964193198785
643,-130.4623246460264,-56.145104551567044
644,-130.88940951605898,-55.975092218684374
645,-131.3118944235834,-55.803962241263946
646,-131.729818046606,-55.6317492116463
647,-132.14321989253236,-55.458487263758364
