,LONGITUDE,LATITUDE
365,-47.06263803729251,-58.72070083730811
366,-47.826069444000275,-58.91397577467671
367,-48.59798991147368,-59.10270252971476
368,-49.37835629882222,-59.286798088797205
369,-50.16709352505794,-59.466174737198735
370,-50.964134740829245,-59.64074976861525
371,-51.76940095421562,-59.81044064841492
372,-52.58277938616454,-59.97516093265237
373,-53.40416501290093,-60.134829247574466
374,-54.23343961949656,-60.2893648362509
375,-55.07044964174495,-60.43868389900797
376,-55.9150527471663,-60.58270841356187
377,-56.76707798469352,-60.72135901751896
378,-57.626339962189064,-60.85455791205143
379,-58.49265007840166,-60.98223066836977
380,-59.36579414275676,-61.10430294430186
381,-60.24554727463605,-61.22070300101521
382,-61.13166643351575,-61.331360830417836
383,-62.02390597210866,-61.436210232697725
384,-62.92199481619552,-61.53518612020317
385,-63.8256481734391,-61.62822625134576
386,-64.73457976969007,-61.71527250303737
387,-65.64847878611747,-61.796268623120255
388,-66.56702601985855,-61.871162037011715
389,-67.48988655469202,-61.93990330773249
390,-68.41672643704206,-62.002447454474
391,-69.3471893930462,-62.05875230901494
392,-70.28090954614501,-62.10877966633282
393,-71.21752447784647,-62.152495937821236
394,-72.15665184356341,-62.18987096262953
395,-73.09790650566896,-62.22087900282445
396,-74.04089340243128,-62.24549850715603
397,-74.98522494690967,-62.26371258348467
398,-75.9304975706474,-62.27550841709886
399,-76.87630916749487,-62.28087776923626
400,-77.82225202555374,-62.279816903590486
401,-78.76793035725409,-62.272326553068936
402,-79.71293682290779,-62.258411944811286
403,-80.65686596984462,-62.23808289350989
404,-81.59932760616184,-62.21135337811568
405,-82.5399233378442,-62.17824202186881
406,-83.47826400553524,-62.13877170395279
407,-84.41396256797672,-62.092969768072955
408,-85.34665130170812,-62.04086710924077
409,-86.27595840037522,-61.982499260754224
410,-87.20152109478374,-61.91790580409289
411,-88.12299845146036,-61.84712927877254
412,-89.04004806290195,-61.770216724396136
413,-89.95234084289808,-61.68721862626591
414,-90.85956553736192,-61.598188293250445
415,-91.76141547268254,-61.50318298656989
416,-92.65760283810575,-61.4022624325011
417,-93.54785315021884,-61.2954891693241
418,-94.4318998663479,-61.182929121059175
419,-95.30949813357115,-61.06464976508817
420,-96.18040966832476,-60.94072190025392
421,-97.04441810937962,-60.81121741286886
422,-97.90131399162416,-60.67621124115673
423,-98.75090973560737,-60.535778947804125
424,-99.59302474198459,-60.389998879354096
425,-100.42749821578276,-60.23894988688552
426,-101.25418341013969,-60.082712013023226
427,-102.07294211975281,-59.921367388533746
428,-102.88365693057378,-59.75499766818687
429,-103.68621673423101,-59.583686666630015
430,-104.480530458581,-59.40751731911019
431,-105.2665127951652,-59.22657450170164
432,-106.04409591007074,-59.04094224173339
433,-106.81322378842242,-58.85070468099056
434,-107.57384852600362,-58.65594680162568
435,-108.32593169020362,-58.45675396373868
436,-109.06945517213975,-58.253208713404014
437,-109.80440115886262,-58.04539585501041
438,-110.53076160867819,-57.833399841933456
439,-111.24854705416278,-57.617301841105935
440,-111.95776723359786,-57.397185159014455
441,-112.65844324839311,-57.1731315017499
442,-113.35060094321864,-56.94522280597385
443,-114.03428240623893,-56.7135372014557
444,-114.70952750998315,-56.47815487666999
445,-115.37638550235475,-56.239154086521644
446,-116.03490871428274,-55.996613139941715
447,-116.68516351702425,-55.75060613338576
